school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest
UAGPU,Suburban,Public,S98,Standard,21,NA0CP,Female,Does not qualify,68,76
UAGPU,Suburban,Public,S98,Standard,21,PXW4K,Female,Does not qualify,72,73
UAGPU,Suburban,Public,S98,Standard,21,Q94QX,Male,Does not qualify,69,79
UAGPU,Suburban,Public,S98,Standard,21,RK9Y8,Male,Does not qualify,71,79
UAGPU,Suburban,Public,S98,Standard,21,RUJQB,Female,Does not qualify,71,81
UAGPU,Suburban,Public,S98,Standard,21,X7NOM,Male,Does not qualify,68,77
UAGPU,Suburban,Public,S98,Standard,21,ZU75P,Male,Does not qualify,68,78
UKPGS,Suburban,Public,08N,Standard,21,1LGMI,Female,Does not qualify,84,95
UKPGS,Suburban,Public,08N,Standard,21,3K3MA,Female,Does not qualify,83,93
UKPGS,Suburban,Public,08N,Standard,21,5AT7Y,Male,Does not qualify,84,91
UKPGS,Suburban,Public,08N,Standard,21,5OKGY,Female,Does not qualify,87,94
UKPGS,Suburban,Public,08N,Standard,21,6GUH0,Female,Does not qualify,80,94
UKPGS,Suburban,Public,08N,Standard,21,BVV7P,Male,Does not qualify,76,93
UKPGS,Suburban,Public,08N,Standard,21,CQRYE,Female,Does not qualify,91,98
UKPGS,Suburban,Public,08N,Standard,21,CSZV6,Male,Does not qualify,82,94
UKPGS,Suburban,Public,08N,Standard,21,MVXQR,Male,Does not qualify,83,91
UKPGS,Suburban,Public,08N,Standard,21,N1923,Female,Does not qualify,82,94
UKPGS,Suburban,Public,08N,Standard,21,NNADP,Male,Does not qualify,85,94
UKPGS,Suburban,Public,08N,Standard,21,OEVDO,Male,Does not qualify,82,95
UKPGS,Suburban,Public,08N,Standard,21,PC2MH,Female,Does not qualify,84,94
UKPGS,Suburban,Public,08N,Standard,21,RGXS6,Female,Does not qualify,84,99
UKPGS,Suburban,Public,08N,Standard,21,UX5JT,Male,Does not qualify,86,96
UKPGS,Suburban,Public,08N,Standard,21,V7CKV,Male,Does not qualify,81,91
UKPGS,Suburban,Public,08N,Standard,21,XZH2Z,Female,Does not qualify,87,91
UKPGS,Suburban,Public,08N,Standard,21,YGFAP,Female,Does not qualify,83,98
UKPGS,Suburban,Public,08N,Standard,21,YPTLT,Male,Does not qualify,89,94
UKPGS,Suburban,Public,08N,Standard,21,YXBYX,Male,Does not qualify,79,89
UKPGS,Suburban,Public,08N,Standard,21,ZAH4F,Female,Does not qualify,87,93
UKPGS,Suburban,Public,9AW,Standard,25,32A5K,Male,Does not qualify,81,94
UKPGS,Suburban,Public,9AW,Standard,25,3S4PV,Female,Does not qualify,87,97
UKPGS,Suburban,Public,9AW,Standard,25,48A1T,Female,Does not qualify,82,93
UKPGS,Suburban,Public,9AW,Standard,25,8N6QZ,Female,Does not qualify,84,93
UKPGS,Suburban,Public,9AW,Standard,25,B4VE7,Male,Does not qualify,82,93
UKPGS,Suburban,Public,9AW,Standard,25,COAU1,Female,Does not qualify,81,93
UKPGS,Suburban,Public,9AW,Standard,25,CPSG8,Male,Does not qualify,86,94
UKPGS,Suburban,Public,9AW,Standard,25,DQYGC,Female,Does not qualify,83,90
UKPGS,Suburban,Public,9AW,Standard,25,EUE94,Female,Does not qualify,85,88
UKPGS,Suburban,Public,9AW,Standard,25,H2NHU,Female,Does not qualify,85,97
UKPGS,Suburban,Public,9AW,Standard,25,H9GCW,Female,Does not qualify,86,93
UKPGS,Suburban,Public,9AW,Standard,25,I4IR4,Male,Does not qualify,83,94
UKPGS,Suburban,Public,9AW,Standard,25,INLHM,Female,Does not qualify,86,95
UKPGS,Suburban,Public,9AW,Standard,25,JSXAG,Female,Does not qualify,81,94
UKPGS,Suburban,Public,9AW,Standard,25,KFYSH,Female,Does not qualify,80,92
UKPGS,Suburban,Public,9AW,Standard,25,LAFO1,Male,Does not qualify,84,92
UKPGS,Suburban,Public,9AW,Standard,25,M1AZ2,Male,Does not qualify,83,93
UKPGS,Suburban,Public,9AW,Standard,25,MDLIT,Male,Does not qualify,82,91
UKPGS,Suburban,Public,9AW,Standard,25,NMN96,Female,Does not qualify,87,92
UKPGS,Suburban,Public,9AW,Standard,25,S5EY9,Female,Does not qualify,86,93
UKPGS,Suburban,Public,9AW,Standard,25,TWZWL,Female,Does not qualify,81,92
UKPGS,Suburban,Public,9AW,Standard,25,VYVEK,Female,Does not qualify,84,94
UKPGS,Suburban,Public,9AW,Standard,25,WJITF,Male,Does not qualify,86,96
UKPGS,Suburban,Public,9AW,Standard,25,XOO4J,Male,Does not qualify,82,95
UKPGS,Suburban,Public,9AW,Standard,25,ZG15E,Male,Does not qualify,85,91
UKPGS,Suburban,Public,IPU,Experimental,19,0QF6V,Female,Does not qualify,77,89
UKPGS,Suburban,Public,IPU,Experimental,19,6ZVZS,Female,Does not qualify,76,96
UKPGS,Suburban,Public,IPU,Experimental,19,7M97F,Male,Does not qualify,77,90
UKPGS,Suburban,Public,IPU,Experimental,19,9C145,Male,Does not qualify,74,95
UKPGS,Suburban,Public,IPU,Experimental,19,D6CTU,Female,Does not qualify,75,93
UKPGS,Suburban,Public,IPU,Experimental,19,FDVGN,Male,Does not qualify,81,89
UKPGS,Suburban,Public,IPU,Experimental,19,H08BV,Male,Does not qualify,75,92
UKPGS,Suburban,Public,IPU,Experimental,19,JYMFD,Male,Does not qualify,76,93
UKPGS,Suburban,Public,IPU,Experimental,19,MCBCN,Female,Does not qualify,73,93
UKPGS,Suburban,Public,IPU,Experimental,19,ME537,Female,Does not qualify,79,91
UKPGS,Suburban,Public,IPU,Experimental,19,MTJV5,Male,Does not qualify,79,92
UKPGS,Suburban,Public,IPU,Experimental,19,O9EES,Female,Does not qualify,68,88
UKPGS,Suburban,Public,IPU,Experimental,19,OA8E3,Female,Does not qualify,76,93
UKPGS,Suburban,Public,IPU,Experimental,19,PNXUP,Male,Does not qualify,79,93
UKPGS,Suburban,Public,IPU,Experimental,19,SNQT3,Male,Does not qualify,75,88
UKPGS,Suburban,Public,IPU,Experimental,19,SY0BY,Female,Does not qualify,72,91
UKPGS,Suburban,Public,IPU,Experimental,19,U38NB,Male,Does not qualify,76,90
UKPGS,Suburban,Public,IPU,Experimental,19,UA1VB,Male,Does not qualify,79,93
UKPGS,Suburban,Public,IPU,Experimental,19,VDJB4,Female,Does not qualify,75,90
UKPGS,Suburban,Public,KXB,Experimental,18,4KXHJ,Male,Does not qualify,74,86
UKPGS,Suburban,Public,KXB,Experimental,18,4USMS,Male,Does not qualify,76,95
UKPGS,Suburban,Public,KXB,Experimental,18,71V1M,Male,Does not qualify,72,88
UKPGS,Suburban,Public,KXB,Experimental,18,8023G,Male,Does not qualify,78,96
UKPGS,Suburban,Public,KXB,Experimental,18,9SSU5,Male,Does not qualify,74,95
UKPGS,Suburban,Public,KXB,Experimental,18,DT2DK,Male,Does not qualify,75,90
UKPGS,Suburban,Public,KXB,Experimental,18,DW27M,Female,Does not qualify,76,92
UKPGS,Suburban,Public,KXB,Experimental,18,F9AF4,Female,Does not qualify,75,90
UKPGS,Suburban,Public,KXB,Experimental,18,JLT9W,Male,Does not qualify,71,85
UKPGS,Suburban,Public,KXB,Experimental,18,KA6AR,Female,Does not qualify,78,89
UKPGS,Suburban,Public,KXB,Experimental,18,ML40U,Female,Does not qualify,75,90
UKPGS,Suburban,Public,KXB,Experimental,18,N6O4Q,Male,Does not qualify,75,85
UKPGS,Suburban,Public,KXB,Experimental,18,NDG8X,Female,Does not qualify,76,90
UKPGS,Suburban,Public,KXB,Experimental,18,PV4KT,Male,Does not qualify,81,85
UKPGS,Suburban,Public,KXB,Experimental,18,RJ6DM,Male,Does not qualify,74,91
UKPGS,Suburban,Public,KXB,Experimental,18,W6QBL,Female,Does not qualify,67,88
UKPGS,Suburban,Public,KXB,Experimental,18,WEKZ0,Male,Does not qualify,73,91
UKPGS,Suburban,Public,KXB,Experimental,18,WKT2V,Female,Does not qualify,75,93
UKPGS,Suburban,Public,PGH,Experimental,23,33Q7N,Female,Does not qualify,75,91
UKPGS,Suburban,Public,PGH,Experimental,23,3UFPK,Female,Does not qualify,70,84
UKPGS,Suburban,Public,PGH,Experimental,23,6IDYQ,Female,Does not qualify,74,90
UKPGS,Suburban,Public,PGH,Experimental,23,6SPGY,Female,Does not qualify,73,91
UKPGS,Suburban,Public,PGH,Experimental,23,82ZHK,Female,Does not qualify,71,92
UKPGS,Suburban,Public,PGH,Experimental,23,9SO36,Male,Does not qualify,70,86
UKPGS,Suburban,Public,PGH,Experimental,23,BLJ07,Male,Does not qualify,76,95
UKPGS,Suburban,Public,PGH,Experimental,23,CHAJB,Female,Does not qualify,74,90
UKPGS,Suburban,Public,PGH,Experimental,23,DXJFP,Male,Does not qualify,71,85
UKPGS,Suburban,Public,PGH,Experimental,23,EAKC5,Male,Does not qualify,73,92
UKPGS,Suburban,Public,PGH,Experimental,23,F51X9,Female,Does not qualify,71,90
UKPGS,Suburban,Public,PGH,Experimental,23,IGUFT,Female,Does not qualify,74,93
UKPGS,Suburban,Public,PGH,Experimental,23,JG0OS,Male,Does not qualify,71,89
UKPGS,Suburban,Public,PGH,Experimental,23,JHB0I,Female,Does not qualify,74,88
UKPGS,Suburban,Public,PGH,Experimental,23,LB4AC,Male,Does not qualify,73,92
UKPGS,Suburban,Public,PGH,Experimental,23,O77YR,Male,Does not qualify,72,82
UKPGS,Suburban,Public,PGH,Experimental,23,OA330,Male,Does not qualify,70,90
UKPGS,Suburban,Public,PGH,Experimental,23,QZX9P,Female,Does not qualify,69,90
UKPGS,Suburban,Public,PGH,Experimental,23,TBYDV,Female,Does not qualify,72,90
UKPGS,Suburban,Public,PGH,Experimental,23,TFEUO,Female,Does not qualify,75,91
UKPGS,Suburban,Public,PGH,Experimental,23,W2GFZ,Female,Does not qualify,72,86
UKPGS,Suburban,Public,PGH,Experimental,23,WQCRG,Male,Does not qualify,71,91
UKPGS,Suburban,Public,PGH,Experimental,23,X3GT7,Male,Does not qualify,72,96
UKPGS,Suburban,Public,XXE,Standard,22,3BGGH,Female,Does not qualify,81,90
UKPGS,Suburban,Public,XXE,Standard,22,3YWAD,Female,Does not qualify,83,88
UKPGS,Suburban,Public,XXE,Standard,22,65F54,Male,Does not qualify,78,82
UKPGS,Suburban,Public,XXE,Standard,22,6DY5A,Male,Does not qualify,82,87
UKPGS,Suburban,Public,XXE,Standard,22,A85PD,Female,Does not qualify,77,88
UKPGS,Suburban,Public,XXE,Standard,22,B5CG1,Male,Does not qualify,80,92
UKPGS,Suburban,Public,XXE,Standard,22,G5CGC,Female,Does not qualify,75,86
UKPGS,Suburban,Public,XXE,Standard,22,HQ67D,Female,Does not qualify,84,93
UKPGS,Suburban,Public,XXE,Standard,22,I0A4E,Female,Does not qualify,80,95
UKPGS,Suburban,Public,XXE,Standard,22,I3X3Z,Male,Does not qualify,78,89
UKPGS,Suburban,Public,XXE,Standard,22,JWURS,Female,Does not qualify,77,90
UKPGS,Suburban,Public,XXE,Standard,22,NFI2E,Female,Does not qualify,77,82
UKPGS,Suburban,Public,XXE,Standard,22,O4GRR,Male,Does not qualify,79,87
UKPGS,Suburban,Public,XXE,Standard,22,PSZFU,Female,Does not qualify,81,93
UKPGS,Suburban,Public,XXE,Standard,22,QDBCB,Male,Does not qualify,82,89
UKPGS,Suburban,Public,XXE,Standard,22,SVZZ0,Female,Does not qualify,77,88
UKPGS,Suburban,Public,XXE,Standard,22,U25RO,Male,Does not qualify,79,89
UKPGS,Suburban,Public,XXE,Standard,22,UGYBD,Male,Does not qualify,80,87
UKPGS,Suburban,Public,XXE,Standard,22,UNN56,Male,Does not qualify,78,92
UKPGS,Suburban,Public,XXE,Standard,22,XQA13,Male,Does not qualify,77,84
UKPGS,Suburban,Public,XXE,Standard,22,YDXV0,Female,Does not qualify,78,89
UKPGS,Suburban,Public,XXE,Standard,22,YSH7U,Female,Does not qualify,78,87
UUUQX,Suburban,Non-public,6C1,Standard,16,0KUVX,Female,Does not qualify,62,75
UUUQX,Suburban,Non-public,6C1,Standard,16,1BEFZ,Female,Does not qualify,55,69
UUUQX,Suburban,Non-public,6C1,Standard,16,5C3GO,Female,Does not qualify,62,70
UUUQX,Suburban,Non-public,6C1,Standard,16,7OLG6,Female,Qualifies for reduced/free lunch,56,67
UUUQX,Suburban,Non-public,6C1,Standard,16,86HWL,Male,Does not qualify,59,70
UUUQX,Suburban,Non-public,6C1,Standard,16,95R1X,Male,Does not qualify,60,72
UUUQX,Suburban,Non-public,6C1,Standard,16,CWZPO,Male,Does not qualify,65,75
UUUQX,Suburban,Non-public,6C1,Standard,16,MN04N,Male,Does not qualify,67,76
UUUQX,Suburban,Non-public,6C1,Standard,16,MYVA0,Female,Does not qualify,59,72
UUUQX,Suburban,Non-public,6C1,Standard,16,OCUFY,Female,Qualifies for reduced/free lunch,57,62
UUUQX,Suburban,Non-public,6C1,Standard,16,QDWO8,Female,Does not qualify,60,72
UUUQX,Suburban,Non-public,6C1,Standard,16,W2UP9,Male,Does not qualify,61,78
UUUQX,Suburban,Non-public,6C1,Standard,16,X6H3Z,Male,Does not qualify,55,71
UUUQX,Suburban,Non-public,6C1,Standard,16,XH5US,Male,Does not qualify,62,74
UUUQX,Suburban,Non-public,6C1,Standard,16,Y3HMW,Female,Does not qualify,62,73
UUUQX,Suburban,Non-public,6C1,Standard,16,Z2JKR,Male,Does not qualify,62,71
UUUQX,Suburban,Non-public,AE1,Experimental,17,236KA,Male,Does not qualify,68,82
UUUQX,Suburban,Non-public,AE1,Experimental,17,25NAF,Male,Qualifies for reduced/free lunch,64,82
UUUQX,Suburban,Non-public,AE1,Experimental,17,4ER6K,Male,Does not qualify,65,82
UUUQX,Suburban,Non-public,AE1,Experimental,17,5BAJD,Male,Does not qualify,69,81
UUUQX,Suburban,Non-public,AE1,Experimental,17,5CQKT,Female,Does not qualify,72,88
UUUQX,Suburban,Non-public,AE1,Experimental,17,5T3FK,Male,Does not qualify,63,81
UUUQX,Suburban,Non-public,AE1,Experimental,17,8SREJ,Female,Does not qualify,70,84
UUUQX,Suburban,Non-public,AE1,Experimental,17,IG2ZG,Male,Does not qualify,67,87
UUUQX,Suburban,Non-public,AE1,Experimental,17,P73C4,Male,Does not qualify,68,83
UUUQX,Suburban,Non-public,AE1,Experimental,17,PN7DI,Female,Does not qualify,78,87
UUUQX,Suburban,Non-public,AE1,Experimental,17,PWTOX,Female,Does not qualify,75,87
UUUQX,Suburban,Non-public,AE1,Experimental,17,RF5NL,Female,Does not qualify,72,81
UUUQX,Suburban,Non-public,AE1,Experimental,17,S3D1U,Male,Does not qualify,68,86
UUUQX,Suburban,Non-public,AE1,Experimental,17,T0NB9,Male,Does not qualify,67,79
UUUQX,Suburban,Non-public,AE1,Experimental,17,U19G8,Male,Does not qualify,69,89
UUUQX,Suburban,Non-public,AE1,Experimental,17,UWEZN,Female,Does not qualify,67,85
UUUQX,Suburban,Non-public,AE1,Experimental,17,WIX9F,Female,Does not qualify,70,85
UUUQX,Suburban,Non-public,H7S,Experimental,16,0U7J2,Male,Does not qualify,72,90
UUUQX,Suburban,Non-public,H7S,Experimental,16,13G8V,Female,Does not qualify,72,87
UUUQX,Suburban,Non-public,H7S,Experimental,16,1FKL9,Female,Does not qualify,69,87
UUUQX,Suburban,Non-public,H7S,Experimental,16,34TV1,Male,Does not qualify,73,89
UUUQX,Suburban,Non-public,H7S,Experimental,16,4DXL9,Female,Does not qualify,72,85
UUUQX,Suburban,Non-public,H7S,Experimental,16,4EVEG,Male,Does not qualify,70,91
UUUQX,Suburban,Non-public,H7S,Experimental,16,8MR97,Male,Does not qualify,77,85
UUUQX,Suburban,Non-public,H7S,Experimental,16,9J2Z8,Female,Does not qualify,71,81
UUUQX,Suburban,Non-public,H7S,Experimental,16,BIFAM,Female,Does not qualify,71,90
UUUQX,Suburban,Non-public,H7S,Experimental,16,HY397,Male,Does not qualify,72,89
UUUQX,Suburban,Non-public,H7S,Experimental,16,P9VM7,Male,Does not qualify,71,88
UUUQX,Suburban,Non-public,H7S,Experimental,16,PBMNM,Female,Does not qualify,75,86
UUUQX,Suburban,Non-public,H7S,Experimental,16,R4LBA,Female,Does not qualify,71,83
UUUQX,Suburban,Non-public,H7S,Experimental,16,RMUPP,Female,Does not qualify,72,84
UUUQX,Suburban,Non-public,H7S,Experimental,16,TAFK3,Female,Does not qualify,72,85
UUUQX,Suburban,Non-public,H7S,Experimental,16,XWXL4,Female,Does not qualify,67,85
UUUQX,Suburban,Non-public,P8I,Standard,20,038FI,Male,Does not qualify,67,80
UUUQX,Suburban,Non-public,P8I,Standard,20,05KAX,Female,Does not qualify,72,79
UUUQX,Suburban,Non-public,P8I,Standard,20,20UT3,Female,Does not qualify,71,76
UUUQX,Suburban,Non-public,P8I,Standard,20,4QD4Z,Female,Does not qualify,72,78
UUUQX,Suburban,Non-public,P8I,Standard,20,5QKZ9,Male,Qualifies for reduced/free lunch,66,75
UUUQX,Suburban,Non-public,P8I,Standard,20,7L0U6,Male,Does not qualify,68,79
UUUQX,Suburban,Non-public,P8I,Standard,20,8RSUD,Female,Does not qualify,65,78
UUUQX,Suburban,Non-public,P8I,Standard,20,AYAZF,Male,Does not qualify,70,79
UUUQX,Suburban,Non-public,P8I,Standard,20,C3584,Female,Does not qualify,71,82
UUUQX,Suburban,Non-public,P8I,Standard,20,DPUY4,Male,Does not qualify,64,77
UUUQX,Suburban,Non-public,P8I,Standard,20,HYYYA,Male,Does not qualify,70,78
UUUQX,Suburban,Non-public,P8I,Standard,20,PRZUQ,Male,Does not qualify,71,80
UUUQX,Suburban,Non-public,P8I,Standard,20,QM24G,Male,Does not qualify,70,79
UUUQX,Suburban,Non-public,P8I,Standard,20,S98ME,Female,Does not qualify,68,73
UUUQX,Suburban,Non-public,P8I,Standard,20,SEBPC,Female,Does not qualify,69,71
UUUQX,Suburban,Non-public,P8I,Standard,20,SMJ14,Male,Does not qualify,72,79
UUUQX,Suburban,Non-public,P8I,Standard,20,T570M,Female,Does not qualify,68,74
UUUQX,Suburban,Non-public,P8I,Standard,20,WB8AL,Male,Does not qualify,66,77
UUUQX,Suburban,Non-public,P8I,Standard,20,Y6B5R,Female,Does not qualify,69,75
UUUQX,Suburban,Non-public,P8I,Standard,20,Z2G9R,Female,Qualifies for reduced/free lunch,61,73
UUUQX,Suburban,Non-public,SSP,Standard,15,07N4F,Male,Does not qualify,68,72
UUUQX,Suburban,Non-public,SSP,Standard,15,0AIOR,Male,Does not qualify,70,79
UUUQX,Suburban,Non-public,SSP,Standard,15,37W3X,Male,Does not qualify,67,76
UUUQX,Suburban,Non-public,SSP,Standard,15,3E36E,Female,Does not qualify,66,83
UUUQX,Suburban,Non-public,SSP,Standard,15,3SWL5,Female,Does not qualify,66,80
UUUQX,Suburban,Non-public,SSP,Standard,15,8ECN8,Male,Does not qualify,70,75
UUUQX,Suburban,Non-public,SSP,Standard,15,ER2T8,Female,Does not qualify,64,80
UUUQX,Suburban,Non-public,SSP,Standard,15,GTHLL,Male,Does not qualify,65,78
UUUQX,Suburban,Non-public,SSP,Standard,15,IT97C,Male,Does not qualify,67,78
UUUQX,Suburban,Non-public,SSP,Standard,15,IZDY7,Male,Does not qualify,63,76
UUUQX,Suburban,Non-public,SSP,Standard,15,JPYUB,Female,Does not qualify,73,78
UUUQX,Suburban,Non-public,SSP,Standard,15,NTU46,Female,Does not qualify,67,73
UUUQX,Suburban,Non-public,SSP,Standard,15,Q7ZIU,Female,Does not qualify,69,75
UUUQX,Suburban,Non-public,SSP,Standard,15,YTS8T,Male,Does not qualify,64,79
UUUQX,Suburban,Non-public,SSP,Standard,15,Z4549,Male,Does not qualify,62,73
VHDHF,Rural,Non-public,CD8,Experimental,20,18VK7,Female,Qualifies for reduced/free lunch,59,72
VHDHF,Rural,Non-public,CD8,Experimental,20,8.00E+10,Female,Qualifies for reduced/free lunch,52,68
VHDHF,Rural,Non-public,CD8,Experimental,20,8HJY3,Female,Qualifies for reduced/free lunch,55,68
VHDHF,Rural,Non-public,CD8,Experimental,20,AN3SG,Male,Qualifies for reduced/free lunch,53,69
VHDHF,Rural,Non-public,CD8,Experimental,20,BB5YM,Female,Qualifies for reduced/free lunch,51,65
VHDHF,Rural,Non-public,CD8,Experimental,20,BEC7H,Female,Qualifies for reduced/free lunch,52,73
VHDHF,Rural,Non-public,CD8,Experimental,20,GCN2Y,Male,Qualifies for reduced/free lunch,59,71
VHDHF,Rural,Non-public,CD8,Experimental,20,GF5N4,Female,Qualifies for reduced/free lunch,55,75
VHDHF,Rural,Non-public,CD8,Experimental,20,GZYH3,Female,Does not qualify,59,76
VHDHF,Rural,Non-public,CD8,Experimental,20,HA8N7,Female,Qualifies for reduced/free lunch,54,72
VHDHF,Rural,Non-public,CD8,Experimental,20,I2MTP,Female,Does not qualify,60,73
VHDHF,Rural,Non-public,CD8,Experimental,20,IKVTW,Female,Qualifies for reduced/free lunch,56,73
VHDHF,Rural,Non-public,CD8,Experimental,20,NOHNV,Male,Qualifies for reduced/free lunch,49,70
VHDHF,Rural,Non-public,CD8,Experimental,20,O8UE1,Male,Qualifies for reduced/free lunch,54,67
VHDHF,Rural,Non-public,CD8,Experimental,20,PA8XJ,Female,Qualifies for reduced/free lunch,53,72
VHDHF,Rural,Non-public,CD8,Experimental,20,QKSBS,Male,Qualifies for reduced/free lunch,57,73
VHDHF,Rural,Non-public,CD8,Experimental,20,RY6W4,Male,Qualifies for reduced/free lunch,56,74
VHDHF,Rural,Non-public,CD8,Experimental,20,THJJ1,Male,Qualifies for reduced/free lunch,54,72
VHDHF,Rural,Non-public,CD8,Experimental,20,TQFGY,Female,Qualifies for reduced/free lunch,57,73
VHDHF,Rural,Non-public,CD8,Experimental,20,TRBDH,Female,Qualifies for reduced/free lunch,55,72
VHDHF,Rural,Non-public,J6X,Standard,16,16EN7,Female,Qualifies for reduced/free lunch,47,60
VHDHF,Rural,Non-public,J6X,Standard,16,42NEO,Male,Qualifies for reduced/free lunch,51,58
VHDHF,Rural,Non-public,J6X,Standard,16,583ZR,Female,Qualifies for reduced/free lunch,53,56
VHDHF,Rural,Non-public,J6X,Standard,16,8QPPC,Female,Qualifies for reduced/free lunch,46,56
VHDHF,Rural,Non-public,J6X,Standard,16,9UO4I,Female,Does not qualify,55,65
VHDHF,Rural,Non-public,J6X,Standard,16,A8F0T,Male,Qualifies for reduced/free lunch,47,58
VHDHF,Rural,Non-public,J6X,Standard,16,DSKAZ,Male,Qualifies for reduced/free lunch,53,60
VHDHF,Rural,Non-public,J6X,Standard,16,H7BTQ,Male,Qualifies for reduced/free lunch,50,60
VHDHF,Rural,Non-public,J6X,Standard,16,I0TKZ,Male,Qualifies for reduced/free lunch,44,52
VHDHF,Rural,Non-public,J6X,Standard,16,I8P7Y,Male,Does not qualify,46,58
VHDHF,Rural,Non-public,J6X,Standard,16,J8DNL,Male,Qualifies for reduced/free lunch,49,62
VHDHF,Rural,Non-public,J6X,Standard,16,JDBQH,Male,Qualifies for reduced/free lunch,45,54
VHDHF,Rural,Non-public,J6X,Standard,16,LNO77,Male,Qualifies for reduced/free lunch,47,56
VHDHF,Rural,Non-public,J6X,Standard,16,PKXMF,Male,Qualifies for reduced/free lunch,53,58
VHDHF,Rural,Non-public,J6X,Standard,16,W4UNG,Female,Qualifies for reduced/free lunch,45,57
VHDHF,Rural,Non-public,J6X,Standard,16,W77MX,Male,Does not qualify,51,63
VHDHF,Rural,Non-public,KR1,Experimental,15,147UW,Male,Qualifies for reduced/free lunch,59,70
VHDHF,Rural,Non-public,KR1,Experimental,15,6CQH6,Female,Qualifies for reduced/free lunch,56,70
VHDHF,Rural,Non-public,KR1,Experimental,15,97YOT,Female,Qualifies for reduced/free lunch,58,77
VHDHF,Rural,Non-public,KR1,Experimental,15,99UUZ,Female,Qualifies for reduced/free lunch,54,74
VHDHF,Rural,Non-public,KR1,Experimental,15,CZYTB,Male,Qualifies for reduced/free lunch,51,67
VHDHF,Rural,Non-public,KR1,Experimental,15,DLUWQ,Male,Qualifies for reduced/free lunch,53,66
VHDHF,Rural,Non-public,KR1,Experimental,15,K0GYZ,Male,Qualifies for reduced/free lunch,50,69
VHDHF,Rural,Non-public,KR1,Experimental,15,M0EE2,Male,Qualifies for reduced/free lunch,54,70
VHDHF,Rural,Non-public,KR1,Experimental,15,MNVG5,Female,Qualifies for reduced/free lunch,55,73
VHDHF,Rural,Non-public,KR1,Experimental,15,MYZZ8,Male,Does not qualify,55,72
VHDHF,Rural,Non-public,KR1,Experimental,15,O2CP6,Male,Qualifies for reduced/free lunch,51,69
VHDHF,Rural,Non-public,KR1,Experimental,15,OA4KH,Male,Qualifies for reduced/free lunch,56,71
VHDHF,Rural,Non-public,KR1,Experimental,15,UQEHO,Female,Qualifies for reduced/free lunch,53,68
VHDHF,Rural,Non-public,KR1,Experimental,15,UV4VL,Male,Qualifies for reduced/free lunch,53,68
VHDHF,Rural,Non-public,KR1,Experimental,15,X36VE,Female,Qualifies for reduced/free lunch,46,64
VKWQH,Rural,Public,341,Standard,18,251LB,Female,Does not qualify,43,50
VKWQH,Rural,Public,341,Standard,18,4Q94R,Female,Does not qualify,44,56
VKWQH,Rural,Public,341,Standard,18,4RLVS,Male,Does not qualify,43,55
VKWQH,Rural,Public,341,Standard,18,CWETG,Male,Does not qualify,38,51
VKWQH,Rural,Public,341,Standard,18,DJK1N,Female,Does not qualify,47,51
VKWQH,Rural,Public,341,Standard,18,DWGQI,Female,Does not qualify,45,56
VKWQH,Rural,Public,341,Standard,18,GUQVH,Male,Does not qualify,45,53
VKWQH,Rural,Public,341,Standard,18,GXAG3,Female,Does not qualify,50,54
VKWQH,Rural,Public,341,Standard,18,HQTXY,Male,Does not qualify,39,51
VKWQH,Rural,Public,341,Standard,18,JK8YI,Female,Does not qualify,44,55
VKWQH,Rural,Public,341,Standard,18,KJDK7,Female,Qualifies for reduced/free lunch,36,48
VKWQH,Rural,Public,341,Standard,18,MJ0LU,Female,Does not qualify,43,58
VKWQH,Rural,Public,341,Standard,18,MZBQW,Female,Does not qualify,48,63
VKWQH,Rural,Public,341,Standard,18,S6ZUI,Male,Does not qualify,43,56
VKWQH,Rural,Public,341,Standard,18,SI1WU,Female,Does not qualify,46,58
VKWQH,Rural,Public,341,Standard,18,UGL3V,Male,Does not qualify,42,55
VKWQH,Rural,Public,341,Standard,18,V0B10,Female,Does not qualify,40,51
VKWQH,Rural,Public,341,Standard,18,ZY9X3,Female,Does not qualify,47,58
VKWQH,Rural,Public,D33,Standard,21,094FR,Female,Qualifies for reduced/free lunch,60,69
VKWQH,Rural,Public,D33,Standard,21,3BJMM,Female,Qualifies for reduced/free lunch,63,73
VKWQH,Rural,Public,D33,Standard,21,71EC6,Male,Does not qualify,58,74
VKWQH,Rural,Public,D33,Standard,21,74CHH,Female,Does not qualify,65,78
VKWQH,Rural,Public,D33,Standard,21,7XG5T,Male,Does not qualify,63,76
VKWQH,Rural,Public,D33,Standard,21,BJ4Z5,Male,Does not qualify,64,73
VKWQH,Rural,Public,D33,Standard,21,CPQ7T,Male,Does not qualify,65,79
VKWQH,Rural,Public,D33,Standard,21,FTDEU,Male,Qualifies for reduced/free lunch,63,71
VKWQH,Rural,Public,D33,Standard,21,FTUTG,Male,Does not qualify,60,73
VKWQH,Rural,Public,D33,Standard,21,H2AGT,Male,Qualifies for reduced/free lunch,59,73
VKWQH,Rural,Public,D33,Standard,21,H4ECV,Male,Does not qualify,65,77
VKWQH,Rural,Public,D33,Standard,21,HA68O,Female,Does not qualify,67,77
VKWQH,Rural,Public,D33,Standard,21,OD271,Male,Does not qualify,66,78
VKWQH,Rural,Public,D33,Standard,21,Q6SBB,Female,Does not qualify,59,71
